ligand_id,C_ref_M,fu,T4_free_baseline_M,T4_free_with_pfas_M,T4_free_ratio_change,TTII_ref,RTII_ref_equal,RTII_ref_weighted,RTII_ref,OBI_ref,DTXSID,preferred_name,smiles_anionic
100_DTXSID40187142,1e-07,0.5560497457232361,1.6000000125870888e-11,1.6238821820380168e-11,0.014926355789405439,0.010847864812531248,0.38726461502572135,0.5168080143120353,0.5168080143120353,0.26382793956228323,DTXSID40187142,Pentadecafluorooctanoyl chloride,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
101_DTXSID70870515,1e-07,0.9985245258700352,1.6000000125870888e-11,1.6029255212401956e-11,0.0018284428938075412,0.0013481305858462063,0.016238648944741838,0.016949055379860228,0.016949055379860228,0.009148592982853218,DTXSID70870515,Pentafluoropropanoic anhydride,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
102_DTXSID9059834,1e-07,0.9490182156004784,1.6000000125870888e-11,1.6074768190676995e-11,0.0046730040136194915,0.003436357057913467,0.03280613438765904,0.04348989706454711,0.04348989706454711,0.02346312706123029,DTXSID9059834,Perfluamine,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
103_DTXSID6047575,1e-07,0.9990352681479381,1.6000000125870888e-11,1.601329548819308e-11,0.0008309601385999081,0.00061340917051753,0.010650685186691045,0.010395327355992738,0.010395327355992738,0.005504368263255134,DTXSID6047575,(Perfluorobutyl)ethene,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
104_DTXSID9059832,1e-07,0.8229856928095441,1.6000000125870888e-11,1.6229584308291582e-11,0.014349011288410709,0.010441320989429504,0.1683421609698684,0.2345811585486886,0.2345811585486886,0.12251123976905906,DTXSID9059832,"1H,1H,7H-Dodecafluoro-1-heptanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
106_DTXSID50380243,1e-07,0.9998410681547645,1.6000000125870888e-11,1.600764239810815e-11,0.00047764201107141507,0.0003527223021616718,0.002850299199344259,0.002845054145553773,0.002845054145553773,0.0015988882238577224,DTXSID50380243,"2,2,3,3-Tetrafluoropropyl trifluoroacetate",O=C(OCC(F)(F)C(F)F)C(F)(F)F
107_DTXSID70880215,1e-07,0.9975487250173573,1.6000000125870888e-11,1.6031701336771676e-11,0.0019813256657123177,0.001460817177998572,0.01295366570713654,0.014141811271734195,0.014141811271734195,0.0078013142248663835,DTXSID70880215,Perfluoro-2-methyl-3-oxahexanoic acid,O=C([O-])C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
108_DTXSID30458858,1e-07,0.9980283753226017,1.6000000125870888e-11,1.6123019549496575e-11,0.00768871391611887,0.005633968631552581,0.032025953979593215,0.03670030918156067,0.03670030918156067,0.021167138906556623,DTXSID30458858,"Cyclohexafluoropropane-1,3-bis(sulfonyl)imide",O=S1(=O)NS(=O)(=O)C(F)(F)C(F)(F)C1(F)F
109_DTXSID20379427,1e-07,0.9972496075136024,1.6000000125870888e-11,1.6021887853057136e-11,0.0013679829383786968,0.0010092540765609382,0.019591794094869556,0.019054096257952444,0.019054096257952444,0.010031675167256691,DTXSID20379427,2-Iodoperfluorobutane,FC(F)(F)C(F)(F)C(F)(I)C(F)(F)F
110_DTXSID70880210,1e-07,0.9678906516417644,1.6000000125870888e-11,1.6507498734341654e-11,0.031718662779894366,0.02271741229888459,0.2661365803379789,0.26209607708475025,0.26209607708475025,0.1424067446918174,DTXSID70880210,"Perfluoro-3,6-dimethyl-1,4-dioxan-2-one",O=C1OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F
111_DTXSID60370610,1e-07,0.9998139433060943,1.6000000125870888e-11,1.601099705013099e-11,0.0006873077608493211,0.0005074229082510496,0.0032066703389300837,0.0033951247629213704,0.0033951247629213704,0.00195127383558621,DTXSID60370610,Trifluoroacetyl triflate,O=C(OS(=O)(=O)C(F)(F)F)C(F)(F)F
112_DTXSID60197405,1e-07,0.5314734473600693,1.6000000125870888e-11,1.6297274381571477e-11,0.018579640835122105,0.01344962849085155,0.37562945702646244,0.3524800704129243,0.3524800704129243,0.18296484945188793,DTXSID60197405,(Perfluorohexyl)methyl methacrylate,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
113_DTXSID80187141,1e-07,0.9133473608514785,1.6000000125870888e-11,1.6179169944408046e-11,0.011198113570477604,0.008177923334189737,0.33787740200746136,0.3373505122363707,0.3373505122363707,0.17276421778528023,DTXSID80187141,Perfluorohexylbromide,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
114_DTXSID90659945,1e-07,0.9529532218866621,1.6000000125870888e-11,1.6355027869252583e-11,0.02218923378679481,0.01598442212635181,0.10666015317554596,0.13327115955148672,0.13327115955148672,0.07462779083891927,DTXSID90659945,Ethyl perfluoropentanyl ketone,CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
115_DTXSID70379255,1e-07,0.9983449364658584,1.6000000125870888e-11,1.6047871336510868e-11,0.002991950641461305,0.002203285018905435,0.01485493111287423,0.015240844478235337,0.015240844478235337,0.008722064748570386,DTXSID70379255,"1H,1H-Heptafluorobutyl triflate",O=S(=O)(OCC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
116_DTXSID70537191,1e-07,0.9999489317144549,1.6000000125870888e-11,1.600366394320929e-11,0.00022898858184869638,0.0001691477428004065,0.0006624215800432055,0.0006539241269054362,0.0006539241269054362,0.00041153593485292135,DTXSID70537191,Methyl 3H-perfluoroisopropyl ether,COC(F)(C(F)F)C(F)(F)F
117_DTXSID70464615,1e-07,0.0007051323099276298,1.6000000125870888e-11,1.6003323514723895e-11,0.00020771180167887914,0.00015343685552695745,0.09505367151139223,0.14135960941902254,0.14135960941902254,0.07075652313727475,DTXSID70464615,"4-(1H,1H,2H,2H-Perfluorodecylthio)phenol",Oc1ccc(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
